timestamp,symbol,address,source,market_cap_usd,price_usd,liquidity_usd,volume_24h_usd,price_change_24h_pct,created_age_hours,score,risk_score,risk_label,mint_authority_renounced,freeze_authority_renounced,lp_locked_pct,holder_count,top10_holder_pct
2026-07-06T14:04:35.289816+00:00,ANSEMJAK,BKbf1L2TETrPuJdJeHTFCdSrCE8DDRdzm1DBDgqypump,dexscreener-boosted,4125,0.000004126,6204.93,6998212.06,-90.25,20.365368350694443,649.326,57,danger,True,True,100,714,100
2026-07-06T14:04:35.289816+00:00,ANIMEBULL,5UQNY2hk4fgaDYL8Cq2SgVZ97q7Uvb95aAuSG18dpump,dexscreener-boosted,4258,0.000004259,5700.2,3366634.22,-94.09,20.02750549777561,344.188,8,warn,True,True,100,2132,96.7
2026-07-06T14:04:35.289816+00:00,公牛,B6MtubZSVPqekiNBmPjFPWRnP1ee4BwCHkmWbsMRpump,dexscreener-boosted,24085,0.00002408,14666.98,3686106.79,-36.96,21.704464365030923,137.679,1,,True,True,100,42713,46.7
2026-07-06T14:04:35.289816+00:00,POPSEM,AzELrQhUrMfmhXRtqctGcgDE4NTyoQWWuX7cGmCRpump,dexscreener-boosted,5015,0.000005015,5634.85,772554.96,-85.11,16.893198425767686,88.851,58,danger,True,True,100,312,100
2026-07-06T14:04:35.289816+00:00,AIB,AoJut2YqmNFsnpK2tffdGtwELCXdiGwsrsr9A7Qpump,dexscreener-boosted,126716,0.0001267,28236.78,850696.51,86.62,1.51534981777615,29.176,1,,True,True,100,1431,15.5
2026-07-06T14:04:35.289816+00:00,LEVI,6baGyq4HLbUn93MQUGFqBktpXP8BRjpoxSsAap4ppump,pump.fun+dexscreener,5942363,0.005942,207414.84,7769929.76,17576,16.935983741048176,24.243,41,danger,True,True,100,4971,86.7
2026-07-06T14:04:35.289816+00:00,BIF,62YE1d4sRArBQzR5bdbxsx2k9LV3MdPV4xMC4Di2pump,dexscreener-boosted,3294288,0.003294,147559.28,4040423.58,9684,10.796419818589952,21.223,45,danger,True,True,100,2143,91.7
2026-07-06T14:04:35.289816+00:00,ANSEMJR,3JeuCbFZeSKs9wuVMCnFuj2SrvGX9LebbicsNWuLpump,dexscreener-boosted,5277,0.000005276,5495.51,101053.92,-84.25,2.8627155441623264,17.292,46,warn,True,True,100,511,100
2026-07-06T14:04:35.289816+00:00,BLACKOUT,A8wXmAgVy3peeHtifXNvYUUirGdNu4ezJoDno9trpump,dexscreener-boosted,95360,0.00009535,25228.39,837036.91,51.83,25.220380427449545,15.746,1,,True,True,100,11126,57.4
2026-07-06T14:04:35.289816+00:00,BANSEM,2mDmh6PxiPPYgYNrbQZtMKTUwkX4FCb3MMm7Skewpump,dexscreener-boosted,12885,0.00001288,8610.59,216528.95,-61.87,19.95804921020508,14.691,22,warn,True,True,100,274,100
2026-07-06T14:04:35.289816+00:00,tolywifhat,E2ueKQ3EDTTmCkUA17j3KeTb2u6VT91xiyECdKRzpump,dexscreener-boosted,1098738,0.001098,83175.49,1350452.11,3173,7.393445663316514,13.735,1,,True,True,100,1782,48.5
2026-07-06T14:04:35.289816+00:00,SAYLOR,AVVLwZcNnts8JffDiEZxLNXGk9nLAzRr6hf9KDWapump,dexscreener-boosted,247408,0.0002474,38317.51,340036.46,557,1.155043577202691,8.661,1,,True,True,100,1115,26.9
2026-07-06T14:04:35.289816+00:00,WHALE,8sLWTbfip37Fqg1UQKuNyXwDo7g7GPe2zTvpBvHJpump,dexscreener-boosted,870962,0.0008709,71041.61,259501.56,2141,19.61162839782715,2.16,69,danger,True,True,100,6962,100
