timestamp,symbol,address,source,market_cap_usd,price_usd,liquidity_usd,volume_24h_usd,price_change_24h_pct,created_age_hours,score,risk_score,risk_label,mint_authority_renounced,freeze_authority_renounced,lp_locked_pct,holder_count,top10_holder_pct
2026-07-17T07:34:22.280922+00:00,Toly,2SPQDWYw34FxvfpuA522g46ozZhwpbto5nyGU4u5pump,dexscreener-boosted,19778,0.00001977,11083.16,1055981.23,-34.69,4.806957376776801,85.736,1,,True,True,100,918,43.1
2026-07-17T07:34:22.280922+00:00,BarronCoin,PpvLytLLGE5S6uTtb3nXDgXdaspTkehdrbo46Fhpump,dexscreener-boosted,6599,0.000006599,6218.38,608956.7,-79.28,11.790866192966037,73.873,1,,True,True,100,548,73.8
2026-07-17T07:34:22.280922+00:00,HOMIE,E7vTVLLaxV3y68cpnDx2Q7ExeznhWgJKwPziKDsrpump,dexscreener-boosted,233679,0.0002336,42757.35,4953193.58,-54.51,26.228613056437176,52.544,1,,True,True,99.97422156394485,3846,24.7
2026-07-17T07:34:22.280922+00:00,OH,5tH4uCqtLQZ48pjSQ55MyR59KaqCE73az2A1nR4pump,dexscreener-boosted,70497,0.00007049,20983.36,1082566.5,129,9.697373451334634,41.169,1,,True,True,100,964,31.4
2026-07-17T07:34:22.280922+00:00,PUMPVERSITY,A7WLqws5kE4kau2nLkc6ehXfiARBRnTssuUyMa2Fpump,dexscreener-boosted,5617,0.000005649,5557.92,253204.38,-81.09,10.665235071614584,35.435,80,danger,True,True,100,331,79.6
2026-07-17T07:34:22.280922+00:00,PROPHECY,5yJgw6a8bb1nRsmEBr6vzX5pt6sQekzqG9nfmxqMpump,dexscreener-boosted,46969,0.00004697,17199,868376.67,49.75,23.003633593139647,26.293,1,,True,True,100,1022,37.3
2026-07-17T07:34:22.280922+00:00,RUMP,DGmn9wHxiPLPUgS5Ni7dje8RVtiKNaMiDzbYtZs9pump,dexscreener-boosted,39416,0.00003941,14916.24,333130.67,28.62,1.2422851631673177,21.755,80,danger,True,True,100,688,38.5
2026-07-17T07:34:22.280922+00:00,CS,2agcQWJftYzYWJNDW4BPok1RKL1xVqpDJtT4SSVVpump,dexscreener-boosted,293538,0.0002935,41328.32,999157.19,600,10.840815974256728,18.716,1,,True,True,100,2310,63.0
2026-07-17T07:34:22.280922+00:00,CASHCOW,D6ytjMdBBPoV8nsRHJhvrkpwF7sgVBYd7PufkRHNpump,dexscreener-boosted,550423,0.0005504,81344.23,2757506.33,81.14,26.048197384847004,15.503,1,,True,True,100,3694,30.5
2026-07-17T07:34:22.280922+00:00,DBULL,DiaXHsNJwvGXEjx1HN7phGL7YfHPtBuvzHoCk28Apump,dexscreener-boosted,55885,0.00005588,17773.29,329319.76,76.4,18.384547997639974,11.432,1,,True,True,100,646,38.6
2026-07-17T07:34:22.280922+00:00,WorldCat,Hsrc16T5cFWgwH2PSEqcYACkHpLHrEHdm5Z1sU2pump,dexscreener-boosted,3787,0.000004866,5055.81,63953.75,-83.92,6.720628051215278,10.878,15,warn,True,True,100,5226,85.0
